address,amount
FXkXrMM7eR7hApmX7Tkjv6AfynTdYen7X2VLcpeXaafS,7727666
GjxKV65tzTvReHt9LeAwfNQGGGQ4TXJna9oFyDyqWLvA,5607774
AJUkjcKupA7EsVEr1G3YsqoJPpzuE1U2yrR6H4FU4jTH,1194818
HuyfT5nP1SRgrvrMZyuKoxqZAbxTUvTsBiC8YQwGaECj,386396
8nhjkbwGRbfLtELfSaGcgp2tGjJxDesrS8pLnWZTZnSP,5901138
EA9QLedsAcxp8CZLEuidBgEbvKgRpeaUHzJjPwXJdrqT,6243164
3r9HNqHVwg4bbLWsExkK7rE436LV3mwyWDertgXKCmow,2920012
2jzwwCk6Ayw1Vb4gxR2cEWuNaUnfGBmVFNpwtBbVbQsp,6512380
9xsMceee8WkYxfwUDFrDBL3i8T4iF3ZQKTDzWJXmun9p,9289568
BEQpu865vLiFsxovwigwMrzrXJS6tVn53ehCiKNkqcZ8,7982500
H2Re6KeAECFScjCArGDc8cP81orit7LpS2HuuEAkHLiK,3819003
SvgLmYEe46GvwVoGuuPuJvHrQP4Estx1obLpsnUMacq,1875977
HMcxykT5vG2wZEfkoUA75X5Zhenjp9To9bgjyy9AjZLM,8414202
8UChEW9cAZFAvYsaU7HZkf7iZzdu2VD9hYzUxyn38tLJ,3231459
3Nnp5XiiKkQ6EenxD87zY9F53RfjehHR64S7KkciKfVJ,2373257
7VELGfAkpwt1bFbNeAnw6FjfZewXigNJgSzoNJp7axBW,1808542
AdTnJdxXXv5u3vxtV2JxLySDvrKkvPMEPNCkKFe4KKk4,9325855
6woQce4eiK7Vtmaw1QEcC4BJddB2nVn96Fd4BMTGRvsS,6224581
DosuppgqcaGxozCaqSmY4Y8PKSEauuKxktDcHLmSMugo,1483128
DUyKFuv3NNXEbjkT3MZzxygfkpqwvAMHwQQ1XoNLF5Da,1433058
9Ko38zvhDt6wcDojsJdrAR4XP5E156g6iKPYcDidUmcg,403655
89zBocqSDRFYef6tgDBNF7BbsNKJC7dJsvew5rEs5eHE,4452004
FsvEXzJXhpuYDPq65PBrG5L99KAPR2rLauCzVM6B1BYw,9543393
HBjfJAfLFAkbCeCr1FEf6vctnEPZM1duNYMhcfJdYVnY,8170787
FRLEVftuLoPBRpTL41rp6SABGMkJ91egsEgxhLPW4FHP,1942720
2k1uVVBGtdNrfskXqPH8NSeMUKvwYWnFt2puHw6RZiG9,1167041
GEWGwfwZFvTmcZiSXSu3QPkAkyLap3ztiKbrDvPfYk8n,8792880
BmXEribqGNHvgY2zDr9V3U24x522mMdm7FDHtjjgKS2t,5600654
5PxRShQZBKuH5XKkdijzuGGZAcKD8KMP9VQpV1Mi1uWF,4723489
2ra1a8Yic9RBwacScR5TEfyJbY5wfXHoKTEhzttQK35k,7634953
CUqytY6wCpH4xCUaB2HgqpeZTw2YKG3g94rXqSTip1WG,3945376
2TYrqNYMUYTgbikW4VTe68BL63fSoovEyNVrMLv4FX19,1734977
4GcvvXTHknKSdBLGC9JyreCrGgMpTfxoKf5hxUudgPBZ,7631465
49BcnBdyb9eTEgnsWYTCLFBAdaBtuNmbDf9GZgS21c6A,663747
FQbSjznvbwh2rJXCcvg5aa364v2JjqkDsxxLPwERbVPM,3129068
4P2YLoXBfo8MgmSjXWgvfe8vrRiccN1yrT1uygydmzG7,4084472
8aDJ32mVS3Qk5xgWp6ZqnyGvRqSE1PiGP3fmETHtuBDV,9485400
7dMyyvFPTAtFhGrg5U8FmaiigzsdsvuijiKscPD3jc6J,8596211
6xaKGmH9XugFtMZT2MRq1uPZaZBkDGEJ7N5ScJGQ9ctC,9217947
4yYSoKfty4KUEmmrTwhnQWhuGQLgrSJuG7ENP9C5owDo,5533328
9vkG4uD3X553A3H34NjEQvWjg9nYYSyQyPV7fTYcezR1,3726861
5si5MVgyGFRyYm7oQTVchUvbFH7RX9euNiMwAh2MPkm8,8957717
H7iS3gbWZj4dUkoNsgc53FAtJf7PmmUS64pk2JQXdBuD,2206268
GESn9z5AqY8RjbD2nQ2TGtiG1ckgtmMARLourjHPSHPk,1914894
3ok82BtHEhqGv1S6poEM8Nsnv2MaojbtwKEWAmnWyRiK,9893436
EPMR4uXmS3d8n34zd1z97LL7FfypEaWjqs1d5jBVb6Ea,835883
DhiuSFhf6G9GmcQ3DsQTQjY9UZi7NokTPHhRaFkeQo3K,6697365
GRmozcoCYm71uxgb2MFqqrCnT2y5vYVTWJKCeDs9fCzi,1580206
4oK5zrjHEbmnDbUjpCRt8v7uXKckp9B2cJecZrZD77s2,6830810
5bgeSFPoeKUewSRF5iw6EMrFWAAK8yvJzLnnfgZbsvTD,4919178
FHLqbLmTgbYmHwgVHYscQLTTNqC7fEjVGoebKDzPT3fi,4651464
Cuy7LqwAkhZPEQtrbEjedJZDEFuRPJ2n2q6sAs2HWKYG,4037243
EjPHtFPiKwj67R6kq1rPQm3wUVmaDxnSd7GX3vyX94jK,5985251
DUGZPb9YpJxEiRFpqpGAazxCPptUz648ksy3YWwbqZwe,5550071
Gn8nSokqscF9iAKqEWEDB9UAXaZqv5dHvxj1ksYUBRvH,6655248
4WbUn1qvao8okHVvgauPtEjKvDGMAXFXy61GbV9Dzo4C,5946303
AUMDHsGDKWqgxVSbubhgPomhtDob52yAaMGn8SN9Vv3j,6269278
EDoTWvzXRfXpR4pFoMiHLnX6j7TtXLMnAX1sVHT97FJn,9065482
3GJsGcFe4LGEbkUaP1YiK9tHTR6Cjd9LkgjQYfptpGgR,3441763
2ujBygtFbQ6RtZWA618XP3NTQDkR5oC2aRuGDpVKSUbM,6205787
5qaJGi2zdjiiJ5v39v172yjdvyPKGUCr33m3brLfxmUn,9353445
8Eqzwnr1SyLTYot2CzZ7wXueCK7ZAtaJFdxgoKmM7H1x,8470940
CpbovCxK33AuKmsck9kDQJ5pxY8Gu8f36EufiLjBS1Vn,1898356
BUokXxP6Y6H72ciTTZhFCP7JbWoVxFn5GktfGLHGz4gg,9341019
9ZJH3wvJUvbsg7dTvTkLK8XbeTRAiL2Ar9u1M4rR76B3,9182164
9Sf2oJcRnQpWrJGpY7W79mVVgjiSzLVaJk2AJHoNNn27,1469825
FCZmmMT59tKgWYWV8XFKafP9czKoP6TZbZCBuZyfm7ZA,7495602
4GgJE2yLjzYETsCFH9FGCBMQdbGPSh8W5PKfC3pdK8K6,6245392
J9dvofKmAujvUdpjLQWBzc1AcJy55X762gZX2RYCzrpJ,3359319
2cyAxMsdM3RLVZ1qmyWohRGupPnnMM2hiL7WN5XPWMrX,5052200
Dp8hWaAMEQn7AZXRNGkiJZPn1FSWnFMGhB4KjVcTUDXD,9045039
BWSoVuP6ns8ZAgTpMtR3kfEC1xyBP8KuX7bcLz1973wt,5621902
8hZHW6SZWpEGvHCgaWRPbW6BvLvJ7AEmcR94cFhJAvVa,652734
Bam1TAQZkt924Ees6GHnLtCTpQaRBRC45riYZfV3jKs3,4822308
BqtuNgyW9X2xsvP1jgWvjmeALqUWGuzfyP44w1a6U2kb,2008629
3LDNKG81XKK3G4r7p4wSiWbTKwfG133FUzkiueSpn7aj,3423681
4ntGsxiENGbkP51g63oRx6HLj6mZg9s4GhYQ2s3BfP7G,692282
CDnQWP5692xsjgCiPZPsByyVA29TjFWx6Nun23cfr11q,9160093
F9dt6kHYFaX5RtK2Ux2X9LLdCHA3i3ex94n9jA3Cdi1D,5794899
FW7Y7UJhKK9i3KA4a3fPhVnAAepv9MVwHLKX7wFukxgA,2615702
F2G3UWasA1YkKDNeg8NTDMFP6jPRbYhWBhW5u4M98iU7,4309328
B7paxeWDVMLre4YiCWXCitKS7JS1rPtoQ2aFFTuKV5NG,4469024
F81dWLHyzCm9PMoRqzjSF6DUcCk74tsEZAdjdM5b9NCo,8829336
4foTmcXwfHSdGAArD5WHboNa5zxbtGcvPjLbydxDxCSR,9806104
wPboGUJAcwTnEhir6NZRhNHoMSvthVNrbxDP62DnbAz,9267343
8ouEA9H3B54mSktNrnHhVBVLUhr7Qu4aKziayqxzpn4N,4728811
DaZL9u6iQB4QFqd51yz2FNdCt9bFBuMy2Goje8crsqF,6188094
FNYRTwWyV3sz2UTmYcnH67Rkm9Btw35nQqDYyYKuKQQZ,5947356
HyMegyToHbHMfV4WfuWRcs6VS1G1H87eJRbHuJ2G1Puc,907195
2tZpPJaJNhstT8vfTQ2tYkiMiVY1CJcjr9ioW61hZ67y,8639015
Ci8c7BVXdEvHUNtoCxB6aDoKZV2RPY2z7pUBEyCyFfj8,2592650
5ZL1FBUsnTnNC9dkr2yw2XHyNsqLAw8iXtepi7bf6BA8,8648902
64nPHGS6Usj63envxLTuPcXqEEvrdBqZUSqa2c7TC8Gy,6794558
EnkESRK1WbR3vcMe51kbtaYJqDWqwfPknw5fkD1afMMR,7142157
Cfi3F9VR7St81GZVFZbSJX7pmNCgZywwQo8vGJ8VC5Y4,922673
DFkB8Vkd2MS2wt5rCuJqgPrZvjtthJzkU6fdfYhXoHHk,4879202
DZJ4wq69X5kspBdQXwSRv4WwyiQNAQ27nDd4hGf46m5b,7227654
AoXgQJdVUXUW2KoZWnEzmMBba684XGVTCfKf4MGePjnZ,5275508
6Nb1ggTM58vbivAdJcyThTNxQrhF6DRQ4L5wCTc62ZYw,4536383
Bfi5TF8EcubbHRMgrzqnkp16RNKkNQ3rQbCXMh9ZRkNk,5290473
BCk3CxXKxhbB5SuKe7TE2q6w4rAuk4BHmb5H6hnD1URj,7262441
7UZahdgZyYT9ddzkzjaGnHai4svL6N3Kwuf4DWYtXLRP,5046455
AjjyXbzq1zdjvQZrcHkKhNGxF2tdxLPFK4i43K4fZCYm,5961777
EEs9fEqoUNzFqWXFCkvFSKHtvrBDwmms3CVwkwiuQNY4,6633115
8LgLpRxhsAMQEabkQ6GE7c6jWxYqY9rAL6Aa5EsQozAX,367813
F8L3tJpw9Hrojdvp4ZwSnVETsubK38tcFXm9eec7jt8M,6470564
2tLVZ44DyMDHF3kdRfdpS8MPD4hcUuEjqYEZCc7T6wtq,119270
8Y1rmmdPGNN4ggqewXcDytJKW8ZVJpsq4sPpWp3pYTiM,8869871
DH1wxByvwZJLjaa8aozX4uuos4drsHmrJe7fzxhY4p2j,7946105
AwRjXCg3n1VrQE5FAUTdCEr13bak3QL71KSocZ9vcrVh,711455
2urvZJRQrr8jB7rjLTvy6PPmaN2P8gvZesfJmzDgd7w1,6037563
AbEX8Cg8b6ZoBRFWmDF3v9foUjzsCQc3bHCCgbqTUrgH,8224358
7xtqyBdi7U7RvQUKnXYkzYWWffsUtWHTKfQwWnJMECLK,4699968
DdqpPE8M1UZMsCCrpfjLpJ7AcE7ArKc4fELF5XRZ9W4W,7676827
7u3Hm7ADcfsafm7JGdrGPMqeaoxyB2V3Qk7zPEua8Pkb,2202146
8amk9YLwiD4P1qTYsYfwGcQh162z29KsGZtCTcw8p82,3742116
3GWtomKRx4gHjXfN2hF1PjiYiEyJ172wF1SRLb5vd9sF,3304666
2FA2a9B7iUYdTKaST24tmzoYWV5NXfkQYNX523mP3XZS,3154153
2pdFbepM6xEbUrxMWq6MDJanV8MhA3KmFvRC9pyC17UP,6950976
8wTA8hMJy8bDq5ekeeMyHP3eGEjK49ibfKq15vQrCwz3,8729174
31ahxk24C35pUvRmEG1xkh85g8sHmwRiLpaj1NBeuPPZ,2125997
HyFRPtXL6Uw53wUo2dCPeFYty2xV8zX38cEDBUVTLecv,5613778
WJKyNb3q4CCEF1YyE2U877Bn1zRncQQPkTTp2fb9pzG,7686828
AbberFzNkRu81oeLvToArstEtk4ykSFLZ5TPRDqiJwaf,7142887
9WEW56mTFpHmv4Hqvur6RYjUniFi4reKpkYzMK9xz5Rv,2391841
97ZTUGGk3VLqcY5ogAwCUER9YSeus3E7acjKtuv7oH35,2120619
ATd4XDnYZrhcc7bzvjC7QpTgfQ6x8g7Sqjkfdd46FPDR,6347819
ANvxi1NDwUKZF9XzbvgEJps1XZQ64tXDgwW4ntG1f9Je,3065242
8CZiL4L3YJBvDG7bVh9MKJjDgGMBzyNLzyfG4pXYvH4X,408581
4N183dfjduViEwUHxhahk68Uf72x6BZNu74tHgYAQ4wr,4285599
FVgVLkf7ZmxDtcQRNJTXaVyHwcVwpa32Me1vRWHZsS9m,8643608
7TXsvE4ZSwqkx5rDP8HZwPcxeSJejB6oiosrSVsEefMc,6325272
9TvG5DRdEKqXtFfqAvpeH9k1CSm9HUBNxyeeW2TjD6MU,4563766
CVq2kGd79fa1duwCagnG791KKGC6W7bEZBTJCEk6Hyw7,4092917
9HbnV2NSYdSXEZrwc3fmPv7szujNpSS44KdJjyfxbor5,6754029
AxDSGprLYZbVbWm3Ac5qnMgij9CYsRLkP9BKVCynUDmq,3120375
FBaJnfP3gcRc6JyTjLHfjKtCNJfNt1o5UoLBCbj5zijH,2959402
8aFUm4NcsDEzB8pUwb8Bvfs5iWw3wYQuv7EP1yjEv7Uk,6129904
Ah6XGg7qWmC3YptdEGpZawGmoJpAGZxNdMf8JkRHtnC1,7895428
BgrgxLKVuWktFsmLxxhDZo8uoW5vfZhVVtzY2D68qrJu,5587309
9JJWRvUCV9pJTsbZW6UtZyja1cJTqtyRu14SRYga5Vgq,1992179
DUmVWn2yc3FdU1vQQeDLy9D1ugQGDyUQZEHb1N4ML4vV,2429398
HJALcH9H7rBWBvVpjsUjSAmKYPedVGDZy34ft4RoRibV,6099316
74n276jdNKspx55YX9quF6AfYXjABabmUShSwgEAbpT4,9348024
7u7yyQ7G3HVAEz9SxCPEBW6DtTN5d9Hg5unQMQyMUfwH,2240798
AE4p4gNEYh7aUxrGmTiK1gBdr2zRFoNYhJdMhWv8qHQF,2009020
HPsGtNBPhQSNmXHufoxfTk33LSsqMWSbjXWyBGw9x9ix,4769397
kXCAjEcbK4PKp3qhMprC6pSaQsujL27JQF89pcp2jWD,8643317
GXjtaQyhmsTKNXvjPAc8HZKKzMRf2VDcgKvHNmtgg5oP,2044454
BhhqMzi7zniZWzQ1RDXKsPsEgwM8usaF2GAbFbUc4by4,5966449
DJ7bGMc5wrusCuSULSLjFKivjm16Ny1uAsmp6sk2pV5M,7355243
GgeHacT5cp17LuEULPZM87BnQ6h8sUXykPKzNr9kvkn,4247454
6zGwhXdCBwixvppXeLqLcQvxMMTV6EqE31bQ2Ka9pLcP,6441994
GS3PkrbXZmBMBP3ywET5vKLuwvNe9TQf2h3XTvLPy5C4,7084950
DDAEiR87LQXZqDqLMMVsg7qFav6VBJebKMQnmjxrA3w1,3969089
23Y4tSVd6nTeHgLLtH7hj6W6SRC8QVh9dcBHJ1PzNpgz,6719563
794D3TnfZQywsxLS8cJuk5YdrzCbU6KgjX5b9K5zWsa7,300446
BgJ72uACeZiJQhxa1pU6uDdbniPUYaDFxFzNtC2JV1CG,8434208
4eG4vFvs6zYsmyqNf8pUPvwfMAVQ3nsNdb9hC2WxBfyZ,6455703
56H1kjX4W8MbwiCqrQo5eTpnXMp7aEvsf3Ydtx2ZB7cV,2374480
CP9hRBWHj5HnfYhUHsgH83twG9kraWfSvBDtogHNLEc,3434757
2VsgWCPcxugp3BuGTRYkosJaE2s2M3ikpw8driCHWnP2,9493890
5giVjYeqrc2GzgxBjGgYw3cUm3UHjZSrdBaGAPDXPrcq,5818007
mP4u2vNpnffZ1X334ixRGaMwi6cKWnjwGenSix6uwHz,972267
SPEivSJhwGjKEH2F1z4648Sv5EAgRGCZgQ5XvPqtqTF,5256351
AUfj4Fi4xd2dDQuKVgy2ApRncbJMnwWV4ut7Up1hozQA,2299572
5sgGcAqQi4vF1CDNhb7R8NXjtWTyxPmG3NE1RCmh7DqJ,4778694
8cUviQAoGjTUDydh8FLWDMJTx8yRScXGPnwvEDq6aMnn,6152498
ADpcp7YGzavcnJiC1fy1Rp4vJ6mAzdQYsoWTZSeq8C9N,6646644
5MKdiCHdMVU1Em77SBd4PE5M1Crj117x9PcnNyRi9VUf,3498788
DurGM1sYsP6159KS7fqTgqDTvAtDXiKzzq9zg9cABiiQ,3709270
A4DmnZjVqLfAJ7kRCWPC7T8iRgMJhkqvVXtc1DqXQB2S,1580181
Hzdhb3mDTUGKitRf1xUB13H3AUX64e1ESaC167D1kVHy,7232026
BeCSncc6f7E8h3sySPxZQ5owaaugSHFBVSMm8gYZiNzK,9962282
B4ELjkYu5qMjP2iT1uJLJEmGQm5N7hX9xrg7CVZUWNfX,4346511
FXX37Snm73UN7yKd2RwyPX6Z7sgW35LZwDxNLtS8ow8M,7126668
6jNK9sE5BpiocdryYJnhZhVqafMPNeqCAmCGTuowK96Y,6680300
3LeregYRBXdwvMJY8tpomfexSbrAi5fxg5NesPmB6kiT,974332
CEKJki6G5aPcszr3z8L28GFhVp5KmSGe1trPypFEG9oH,3624169
C1sgPE48Ddsj4tDi8JhnmRshN6dHvt5vcoQU2vR3E6PA,2500207
4LMhpUHHaA2g73eW3hSaR8ozSigrnJfUQNyUrfGEX4kA,1302361
3oqJXVPVMEj6d3ebYQaEcwK2GZSk3HmriJAXtGAC2gCE,5551369
F5dR3qkzquc7seCDBGHjbA3TnKVu56ecSTraPAhH3wra,5540349
7Y1siMJSzsWjdTpsbxxEqabzLuuC5D7uw2xLwbb77GZ8,7616039
7MggiS3neshgwsEgqbNzWiVujRU3ekwFv8xXU9pXFitd,695716
B6BCKxqjjLLHYJtR7i2qDTco4L3FtqmiBRSuzVvBFo3t,1446459
ET6bV3HwdcfMDNKYMUpTayC6SoHEKRmd6E2nmis6Nc7C,8056129
CkdJk6gLup1x37ENWuZZhTttRMZxfkvMRXPmrGRz71aw,3475421
4vhwLw4VDRdnmpBSLAHGcUacoh13onw72B7DrXxH1FKM,9520661
HiQqhtQdMrygi8uodRLVZNVFckEXEC5u3btAgZucMi4d,9680778
8PXsKmoeWYFt8CkiWoKbwrhQBJuwCu3bFjrJy9eMbVgX,5775644
5PLmjYpu8p25aHWhQodk8ZQLKoEWEhE1fGXZZC3FpmB4,7410750
9uGxnccAis7mBJcudvtgZ7JjfgEZhpBsGabnKSdT8hRN,5826071
3XfwPpvmL3mbyJ2byEjuKfrpTg2JgxS28G6BKJTAkFW7,9355283
9v3wfqiGscgmpDSC3c6BUEQx8C4jgQsX86tcja59VwiX,1006986
4qdUs8DyK7iQuqQFHRvoHCwq1iKjJhq6xMg3qZukTaeP,6086257
DdPwcYYKm5wERw5G6ChArdRVUcMPX4f6f8uUVULnwSC7,3468100
2SknMBbLjTHTs5FBDX8mCR98Qu2uLvtifLNxvhphqPZJ,4343086
BuDtKKzNzh6u6cPdo1WBcjQrQ8PQCohUjMaFwisd5MCv,756116
GhnmYUsFYSCTWBDWGMpUD3SPTgrJQ9EacRefkejxzcX7,9884850
HmzK1URkYS3VSkqPfgN9MiSPZozWUbNPU93R5zjKWPMb,2425678
PbK6dRcowsffkF7BHcSvaAqUvPQxGYDawayK4k5JA7Y,5152701
HdvZW7Jd8bHp2xkBHfZvgA615dCfx36ymRePT3Ed178a,7131083
487mWbMQMvrdBPUMsVtvvQrK1yNrsUtH5VPMn5UffWcd,4319960
8TsVd1p8LmuZstyqN3JuNjGkNNwUawUCy5VCPt492hcs,2564013
AeRz6bcG4m5H4te3NbqK4gkKNEdgFFG2XTSa7GpNUJ2d,2055839
vu1ceJhFyXNSKQPvmmmWvr3kNUDw9D27i3ug9WWsHeF,443271
GMYxA4X7a32UwAvf2kGRJWpefefAYqjpc9bShhioYc32,7758934
GNt3dpq3SfoipGu6Lt9YuMFb87nFBKehP7U3sF2Ku3z8,6493367
EftisSw2Aa6UdFYj4aXbZopsWJcrnks9CPcK9FK2RAAJ,9427538
6amM1FXRwimvCEa4hVSbJisUmwhoS1VNHGgidykUWoWu,8806992
D2oSHjUUrPG6SX7D4DiTwndaSyJ9Q3bLSosyVegmPsd8,6821189
6CYPJzXZVEetwzCdFCnskaHghRa2XhmoVt7T7zv4GCX7,7859107
8HwRfNmXhfCf1jEWA5r5Rsm5Vo3TthR3a8rkFnP8Y2Np,7529429
EK14WnaQ8PT4LqoGy3qf2mLDnCZ8o8q9wTZpvVpSG3P5,7722527
HjQ4gA7T67DafQhfepjS6HMHBJWcfmZS8EkHeg1n7g2P,7240209
ByLuFMW9mmNHMywC6MwjhtpykTh5Cf4rT1S2xt7kFinb,6723034
FAgR6qjsEbC795xWJp2hVJWDAk8A9wdkUrwBdkDTGHqt,997209
2LhBLcQRfJTMsgX478NEWLXNnG2XBFp4fap1Yp4kZauA,8303957
BfASADv8dWzFASRryH1QNGQKsvepq57rR6TGCr45bcGb,9028822
BSaAvkLMFouP4DJ7qVdJQMH92axBdnG9JYfWPzUdMoSi,3882457
AcpWS6t5xR46W6q9MFbntsGiDtJUWewozLQdtX9EsP23,9068807
FZ2qS17Rihb3WEUxgLjpCnGvcHLxMQVJu4NH8KZxZxfe,2962159
6KUV6Zhkm2UwjFyokh8JETmu7Rx1VGrXHZrFS7m5ZvyS,5297011
2c9cYPGjbDzfNjpAHYkKxyMRKNT4Ggze1UdETCJPgeY9,4284984
Cn7K1KZVKqAQCY9YhkpB3ph5mcSneThYhBpCiPcQWEU7,4303651
8udDm196DmXhC5VwEdJkt6bPyHeGcsXDLFbroADRqvKF,8332142
71qGovogZp92Mz5okmnDq5sMmKRroQDszLx8xPZcVbkj,1177736
6TrTRhkkYjwugWZxdGb2Q5kiiZ82jec9ZksdvwLcFkYC,784557
EkMiEj5kEY2v4v5jTcJCnvSvCPQTg8taRsARK5zGWyWP,9706916
Bnq6yy1sFTuUhzpYuUsXzjWMLJh45P6sRHnMJURD1z1s,1655130
GeKA115dBZJsYDSTttUfWD3g8u2Vybp38qKfjh58pZG7,3042555
8UwfKwWQtqkyoh8Rx3vK9wjoGwyuA7t4ohRtw6fCVhmj,8484177
5GHciBhcr3s46kh1hvf1TSze5dGJWNQgaRprmoiPg8Ww,4414275
4M9rs4xvMWa5gcZrwW5pASTMpP8K5dbGAdovdAHstKeV,858958
2ZZdmZj576RAK9Dhxage8JxSnap9bTJ49bKpyrhJ7uNs,1880895
2VWTr2koVjbYPnyDXQ6qy9Yn3T8XFCxuXGTbyoQxcUur,2225579
Dgj8r4kBs9sfmcKCKnWrYqUoMaU6Ar3Y7Ffwh57xWT7h,4241437
3K4RUTBdgp8AefXy2qfkCS5YhduRLG37qdrYftZYCJ8M,6269658
2MKio42kcQPAq5xt2nVjvoigVXMp2zy4niVQYSun7kJz,9737872
AAx7wL4uwqtGiUBtZAFyDJgnfrKGGKikSb1fKx7wDzTg,2037839
AcQCTi2BzfkxZn6PnY8oBfrhGijmofaBMoos8tRspq8B,7825466
8NGqZbNiRJzr5sB7qxcHG9d1PDABcXoE7pUZ5mAVzXm5,4898399
9eQTdsWbV8CHsGbhjuGSLSBV4Xu6HEWKM7YnbZGrjZ1F,1485329
ArrqEJtKd7QoEbfs96YAp756EtunMb4obxLDjawCQR3F,5120954
hatQxibZpU3HpT46YUXGkbdayGjjtvVrGyCL4Nopkm3,1252062
C5z6fgNcEXvtjTZqNHETNqPkxJ9L4zfk4FSJfvwKx2aH,9287085
6HSzTVePdBpeY7DJ8yW8EJMaDJttLKevXJzW38wdHduY,850491
ENCR4efdU2KQwMNoC6oHFLzgP7cVsE7jm5nsGbMJz1EA,260049
BKKSbbX5GnFYbawyEXGjobBqBbEpJtJSRhx4YYsVvw24,6395058
7Bjgjtk35AFpD9Su73zAcJJPSyLPNsxjjt9BqNJwv8MK,5137350
5Z8rtmKN3um2TFMCgqrSj829iCapPWQjANitLnXxYQ3R,2403894
2WixZwJBme73j5DjGgKjbY85NCUxKbKN5Hz9o8i1E3yv,8089544
ASagNdzVnQoQxQY1Wv2xaRCzNvBLq5taZrp7c4N4BKVv,8448394
AVmYDXL8qTuz4J4kVtydFPkpXVU2cg329FU6znj2gG5V,9300659
GC6tBR9bQRLKWnxgdVPmcZ73CLE4JHJ6G6Fd9MigKcbt,2928171
FwSgWMwJ8c8D1hnYe3qQQpachW86gUXxoVVuqVKED9iH,5778458
4UErhhswLzjRGaFwQY2fGd4LcSRkpmA2p2VDHMpRh1ZT,9242807
CMyKZrPVteSBYsFecgX69i8vpGt5ZKUYny6a8VLL3WR1,4678027
5n7nkrDPrVFvutcegXqFKtEnskzL1chPjSXjr1UzV71R,4251010
34EUja8wPRr3CfdDtsP8YdsuZL4HBxGNY121KWtrPthe,7914820
9JEhdeTJeWrwCZdEbkda2KisNLX3WFHh6xAnPfG6CGMr,9148153
FbBDqZ3U9p65kGg5ouCmX4r1eFUjgUiZwPWEbUV7SEad,2086455
FncgJPy1MEYzkotSeNmJDbpVRUJATctFPm8HR2wQV1C5,5026843
77Bpj5Ae4RX3CLXosBYtGkLkt6nUGgdMoBPD26eNYFLe,8252077
CjAwCnWnbDPeKzU3EXnWcmH6pNUyH8wnjKRvaAdubMHP,1687479
D6SWLaDEoCWpFHjZsEVx41imvyAm8VeLdjWtge9c6kEy,9119330
5BSZHUFuWC3Tv4DuniTiaSY9589CkZZbNdeRVbj6qK1p,9957802
F5Cg474v8SesSwW7i9zVeRxcmaafK79f2fiuFjYaikvZ,1547498
AwvtUPRVoUYSVX18xRUz1xcyiuxAoYnghGSCEhwrHzwr,7948454
E6pEH5votSh5XexNQg4R8rwG3urdbc5NcxrM9ESp5bYN,220993
RDQFtGDAGr42RNPBADABj953oZZogsB7pfJhvkVF4Re,1264740
HrAU22MAjn2L3Bjp8jcsq9cahDQV1GmoVfWdaZKfmVRD,9528096
8UozWn4Hob9qHGXZVBGaBr7FoKwNnUmxDUkH47KFqutm,2897636
9K5KEsbFjgYmYnUx1aP6Ar6bMhCFxX8gCfvsQsEazFbU,5955253
ECQSw9sZSvsqnJ6FuuUsQfRGaYda9RGW5DMbVs1CC36F,3552686
2JGJ6ztLMrUFQcAp2brf7YPfMmDP1a2w4RdsJb2KUxdJ,6839718
35MShbA6DBiSDNi5YJwLt1VrMmNLvmpTo73KyBdy1GGM,3508147
HG9CxeBMEZkPnEWYdFigE6V7qzMQ3icMzooU1JE12vLY,9403703
9iPZJ596Ay6Xy22nUTn3VVUryMuTzQPNmL4WUUqxovWJ,8885192
J18cpZKC9krWWNwTqZJgfcWweLDajNhHMtiZ6Sjwdp8W,1138354
crMUu2MUH28B9vxz3gPUAG6JrGXhf9tkMKkp4knKABv,7986603
FBe1mmNM58Aw72RFzpgkzPMEzrVZCYdHbPLMb1Lkqwrp,6632505
E7UCU3KCuLr7qjCCLE9NRYghz7GmDPoWkPebctcwiiRn,1733490
Ck37yuknek2D9eKroC2GaLzMksPAVPKXvnJxdwvVA5Fh,5693968
6tKEvCksKrDJqMmSLJXxMyF8HQgbuxFvTmaYBvnRUJzW,6091933
GmyLePZsbmrGjk9Vduu2kWBYeWHCJoKqsihGGhm21E6h,2785946
2FvAFp9oas3JRDi74fSz4M5iAkDEoyJuig2BPRpo4LQ3,4431293
Awa9fPxjnTV1c7aUYkiKw2mHBnXDaXyPaoVFpXa72Hzp,2046448
Em7uJ28dwuEdU2QVi4VEnhbiYUiCqWFSEcihtuxhZMrq,9720596
HsSRphkUhmyzLHEqgYR7wpH9Q4RtEJC3MLj7aBDtRewx,1128353
8FDLpdh5Xoczf1c5GeuseKKspwWTnSKNQdbPq91eGJMf,4368568
4sGw77joXnMDAAQKufU4ZYFKniXEvfDY3L8n4Gq9N8az,9119363
48PdHVwuz2Nv7TXCzNCZXKTcuNkd44StxVCwtbxkZMki,4317157
AL6otcEevSA7tPBERYur3NCWm57vVogqYaAQd35VEVpb,823790
83r8uXC3dYZMe4mp2bE54ZcGQXVcizp1UGivbFgSeD5g,5130479
9Z8Y2jHXb1iDpn8fnqg3aXpTUdDDGh47r7fpr1yQoE3,2419968
5W6B5Z4b79vZ2PK1VqhMjpaGnutqNPknJkHQ9hcHLcQ4,529837
4YYFMbGFy1Y2LKTTecY4P4udKVEdHtkWobGgSFXpfJQm,2239310
